,AD,ADOSC,APO,AROONDOWN,AROONOSC,AROONUP,BANDSLOWER,BANDSMID,BANDSUPPER,BOP,CCI,CLOSE,CMO,ClassificationMinMax,ClassificationTrend,ClassificationTrendValleyBuy,DEMA,EMA,FAMA,HIGH,HTTREND,KAMA,LOW,MA,MACD,MACDHist,MACDSignal,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DM,MOM,OBV,OPEN,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,SAR,SAREXT,SMA,STOCHFastK,STOCHRSIFastD,STOCHRSIFastK,T3,TEMA,TRIMA,TRIX,VOLUME,WILLR,WMA
98,-4244144.578403565,748832.2119398382,2.7780128205128207,92.85714285714286,92.85714285714286,0.0,16.32419209305442,23.262399999999992,30.200607906945564,-0.4463087248322147,104.95028275843603,29.67,43.543517682296695,-1,1,1,26.56050041864439,23.98432526427884,25.00427421834047,31.4,24.140138071895425,25.02923317274154,28.42,22.778666666666666,2.3546023448193267,0.8038425223090278,1.550759822510299,28.431826898465495,90.2796199360883,25.995,26.95,2.428701612426787,8.420000000000002,-6305500.0,31.0,10.611491793622475,12.002049407333548,39.62352941176472,0.39623529411764713,1.3962352941176472,139.62352941176474,71.77175884114834,25.32574489782725,25.32574489782725,22.778666666666666,63.21709786276719,43.25966120675769,0.0,29.275391314689813,28.252744223344283,21.932999999999947,0.2979036026548476,1347600.0,-27.29549248747911,24.345634408602155
99,-4377322.148497024,483011.5446393676,3.095576923076923,85.71428571428572,85.71428571428572,0.0,16.364676785874412,23.620399999999997,30.87612321412558,-0.33177570093457975,83.23291621607687,29.49,41.48680041030147,0,1,1,27.081788773187448,24.33953008593827,25.99343402606354,30.75,24.64569117647059,25.54607307294418,28.61,23.079666666666665,2.400460260352798,0.6797603502739991,1.7206999100787987,28.96091344923275,86.19271185275512,26.025,26.994999999999997,2.2552229258248735,7.719999999999999,-7055500.0,30.2,9.853528094078012,13.171589886261344,35.46164446485989,0.3546164446485989,1.3546164446485989,135.4616444648599,70.74340020515073,26.391740612131436,26.391740612131436,23.079666666666665,38.50267379679145,23.937422912002607,0.0,29.86460485813228,28.820224024475248,22.247041666666615,0.33730493369219516,750000.0,-29.015979814970567,24.778623655913986
100,-4314282.588057462,350414.6277345475,3.4559615384615334,78.57142857142857,64.28571428571429,14.285714285714286,16.43074646355255,23.985999999999994,31.54125353644744,-0.42857142857143,75.69046512828446,29.89,43.426680312264246,0,-1,0,27.597955631749315,24.697624919103543,26.06878236983123,30.74,25.02621486928104,26.072740623150576,28.92,23.395,2.44094198608013,0.5761936608010649,1.864748325279065,29.00736777677111,86.78463465226449,26.025,26.994999999999997,2.09413557398024,4.990000000000002,-6099400.0,30.67,9.149704658786725,14.483397807865861,20.04016064257028,0.2004016064257029,1.2004016064257028,120.04016064257029,71.71334015613212,27.308496926433033,27.308496926433033,23.395,37.37166324435321,4.213509106843106,12.640527320529362,30.217020003643967,29.372107600260513,22.595083333333278,0.377146652353022,956100.0,-25.651808242220337,25.21800000000001
101,-3687363.4263808182,463788.8379220031,3.8304487179487197,71.42857142857143,64.28571428571429,7.142857142857143,16.508942305467237,24.403999999999996,32.299057694532756,0.4970059880239506,82.94502607805853,30.99,48.484637344331475,0,-1,0,28.196565939266005,25.103584601742025,26.16271996807265,31.37,25.336552115583075,26.7269041360002,29.7,23.747000000000003,2.5325907229197178,0.5342739181125222,1.9983168048071955,29.129083705258378,87.3941230833237,26.119999999999997,26.994999999999997,1.9445544615530799,6.549999999999997,-4948900.0,30.16,9.126154326016247,15.792158230791998,26.8003273322422,0.26800327332242213,1.268003273322422,126.8003273322422,74.24231867216574,28.09690735673241,28.09690735673241,23.747000000000003,56.85840707964599,19.413135444486596,45.59887901293046,30.52765336079605,30.03647804275933,22.97808333333328,0.418064366297477,1150500.0,-16.400336417157273,25.70800000000001
102,-2236109.5802269783,929769.1624183655,4.044166666666666,100.0,100.0,0.0,16.48196685926387,24.930799999999994,33.37963314073612,0.9384615384615362,120.55920781638739,33.4,57.45860056199135,0,-1,0,29.032991542662955,25.63883720808125,26.24221770687072,33.45,25.564588923288614,27.811543627239256,31.5,24.18566666666667,2.7677845683305655,0.6155742108186959,2.1522103575118696,29.342629519995455,89.47669912587831,27.585,27.305,1.8056577142992885,8.419999999999998,-3419200.0,31.57,10.55428615987223,16.340067340067325,33.70696557245796,0.3370696557245796,1.3370696557245796,133.70696557245796,78.72930028099567,28.77494032678987,28.77494032678987,24.18566666666667,99.00596421471164,52.74646877781993,100.0,31.089906163612028,31.035942120597817,23.405166666666613,0.4622181349950738,1529700.0,-0.40683482506105983,26.330774193548397
103,-1661953.1332355733,1218559.1498988369,4.3367948717948686,100.0,100.0,0.0,16.506702345945225,25.511599999999998,34.516497654054774,0.3667621776504299,139.93165433131955,34.57,61.00966080062074,1,-1,0,29.92924749093162,26.215041259172782,26.326262215298843,35.68,25.854019670388094,28.979501235178166,32.19,24.663333333333338,3.0138448794834467,0.6893076175772617,2.324537261906185,29.60399804399568,90.23033364233736,29.505000000000003,28.915,1.6766821632779108,9.940000000000001,-1841400.0,33.29,12.030408577024211,17.140439417892875,40.357287860332924,0.40357287860332935,1.4035728786033292,140.35728786033292,80.50483040031037,29.522949874503492,29.522949874503492,24.663333333333338,84.29985855728431,81.86629300431014,100.0,31.92719209433369,32.10237883861703,23.882874999999945,0.509656090920263,1577800.0,-8.203991130820395,27.00073118279571
104,-1105855.5722599633,1402862.5369150112,4.617884615384611,100.0,100.0,0.0,16.524834949330966,26.104400000000002,35.68396505066904,0.12195121951219248,152.81685703741704,35.47,63.531435411817704,0,1,1,30.845287306259632,26.812135371484217,26.47298693742058,35.97,26.194268948061858,30.133666625852793,34.33,25.161000000000005,3.244076235748711,0.7356311790740206,2.5084450566746903,30.064478374841787,90.30661747915383,29.955,29.845,1.5569191516152028,6.109999999999999,-416400.0,35.27,11.461093678665337,17.833377892641742,20.81062670299727,0.20810626702997273,1.2081062670299727,120.81062670299727,81.76571770590884,30.631218897092864,30.631218897092864,25.161000000000005,92.90780141843972,99.99999999999999,100.0,32.94272446753719,33.176585192400196,24.413458333333278,0.559974178763345,1425000.0,-4.081632653061225,27.69793548387098
105,-1136708.372259963,1340909.6191566265,4.944487179487172,100.0,100.0,0.0,16.716709909738665,26.687200000000004,36.65769009026134,-0.22400000000000092,132.3218659098342,35.32,61.65483679849339,-1,-1,-1,31.647460392072137,27.361029863646525,28.027799999920656,36.0,26.456301607378133,31.022206079243542,34.75,25.646666666666672,3.3755215862613994,0.6936612236693671,2.6818603625920323,32.692239187420896,90.11863360592665,30.049999999999997,30.015,1.4457106407855453,7.280000000000001,-767000.0,35.6,10.672444130189243,18.687463356252287,25.962910128388028,0.2596291012838802,1.2596291012838803,125.96291012838803,80.8274183992467,31.69897511767429,31.69897511767429,25.646666666666672,89.20634920634922,95.84275094074813,87.52825282224443,33.91479016123414,34.06529000219898,24.982333333333273,0.6114164148041334,350600.0,-5.6808688387635735,28.35335483870969
106,-1407804.5554660715,1107406.4927665596,4.83634615384614,92.85714285714286,92.85714285714286,0.0,17.138336218645634,27.231600000000004,37.324863781354374,-0.4122137404580139,94.68379125345463,34.33,49.46395212458911,1,1,1,32.24113128031358,27.81064084018546,29.398629898368103,35.95,26.63725083589519,31.513126614185023,33.33,26.106333333333342,3.3610639937997,0.5433629049661342,2.817701088833566,33.51111959371045,84.51622169892775,30.049999999999997,30.025,2.762445595015151,4.489999999999998,-1912600.0,35.41,9.910126692318583,17.924904848113286,15.04691689008042,0.15046916890080425,1.1504691689008042,115.04691689008042,74.73197606229456,32.559180094139435,32.559180094139435,26.106333333333342,62.88888888888885,62.5094176074148,0.0,34.59335175258278,34.63773760718621,25.57512499999994,0.661453741162954,1145600.0,-13.974895397489554,28.913569892473134
107,814795.4445339285,1618400.0780827543,4.881923076923062,85.71428571428572,78.57142857142857,7.142857142857143,17.58780799961185,27.810800000000004,38.03379200038816,0.8281249999999973,84.15780419886121,35.33,53.2953408353392,0,1,1,32.894235017972065,28.295760785979947,29.503715741259523,35.33,26.754026373479935,32.14413214447133,33.41,26.609666666666676,3.391206176414613,0.4588040700648377,2.9324021063497754,33.60206361402492,85.67735626650673,31.755,30.025,2.5651280525140687,4.529999999999998,310000.0,33.74,9.202260500010112,17.724683014019927,14.707792207792192,0.147077922077922,1.147077922077922,114.7077922077922,76.6476704176696,33.247344075311545,33.247344075311545,26.609666666666676,82.41469816272962,38.25467739677237,27.235779368072745,35.08636208241836,35.29336770969341,26.194791666666607,0.7105632660874495,2222600.0,-5.606694560669471,29.508645161290335
108,302989.383927867,1517468.245693564,4.738525641025632,100.0,100.0,0.0,18.15133524138884,28.330400000000004,38.50946475861117,-0.5117845117845107,73.50112543482709,34.35,41.9382973117268,0,1,1,33.353551670728464,28.68635686430382,29.607109358561125,36.42,26.904086028097066,32.46099646414569,33.45,27.086333333333346,3.29799898414522,0.29247750223635594,3.0055214819088643,33.63946043332367,84.82645435448393,31.755,31.875,2.3819046201916354,4.68,-989200.0,35.87,9.634956178580822,16.885730471569627,15.773508594539942,0.15773508594539937,1.1577350859453994,115.77350859453995,70.9691486558634,33.33,33.33,27.086333333333346,33.009708737864145,9.078593122690899,0.0,35.313731595741785,35.66218859713047,26.83516666666661,0.756626570752239,1299200.0,-22.772277227722768,30.008021505376355
109,-214946.09994309692,1173428.6379669006,4.444999999999986,92.85714285714286,92.85714285714286,0.0,18.946896121474737,28.784400000000005,38.62190387852527,-0.5354838709677412,4.073502092705614,32.35,22.06318325031295,0,1,1,33.509921179870204,28.922720937574542,29.706306309888532,34.3,27.158642784163483,32.45037715045253,31.2,27.476333333333347,3.0278452126048663,0.017858984556801794,3.0099862280480645,33.57498741165749,75.47615352806754,32.48,32.245000000000005,4.461768575892236,2.860000000000003,-2996200.0,34.01,8.946745022967907,15.604704230296583,9.698202780603605,0.09698202780603606,1.096982027806036,109.69820278060361,61.03159162515648,36.42,-36.42,27.476333333333347,22.0306513409962,9.078593122690899,0.0,35.1007293206938,35.59478016393207,27.46891666666661,0.7967241253822532,2007000.0,-48.74251497005987,30.347612903225816
